Quantity,Start Date,Actual Stop Date,Unit Price Excl. Tax,Price Type,Invoice Detail ID Description,Quantity Shipped,Line No.,customer_code
1.0,8/14/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_527
1.0,8/14/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_527
1.0,8/14/2024,,600.00,,Installation/Service,1.0,90000,customer_527
1.0,8/14/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_527
1.0,8/15/2024,,890.00,Per Month,Lease/Rental,1.0,10000,customer_528
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_528
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_528
1.0,8/15/2024,,800.00,,Installation/Service,1.0,40000,customer_528
2.0,8/15/2024,,250.00,Per Month,Monitoring,2.0,50000,customer_528
1.0,8/15/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_528
1.0,8/15/2024,,890.00,Per Month,Lease/Rental,1.0,70000,customer_528
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_528
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_528
1.0,8/15/2024,,800.00,,Installation/Service,1.0,100000,customer_528
2.0,8/15/2024,,250.00,Per Month,Monitoring,2.0,110000,customer_528
1.0,8/15/2024,,250.00,Per Month,Maintenance Agreements,1.0,120000,customer_528
1.0,8/16/2024,,"1,000.00",Per Month,Lease/Rental,1.0,10000,customer_529
1.0,8/16/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_529
1.0,8/16/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_529
1.0,8/16/2024,,800.00,,Installation/Service,1.0,40000,customer_529
2.0,8/16/2024,,175.00,Per Month,Monitoring,2.0,50000,customer_529
1.0,8/16/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_529
1.0,8/20/2024,,890.00,Per Month,Lease/Rental,1.0,10000,customer_530
1.0,8/20/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_530
1.0,8/20/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_530
2.0,8/20/2024,,250.00,Per Month,Monitoring,2.0,40000,customer_530
1.0,8/20/2024,,890.00,Per Month,Lease/Rental,1.0,50000,customer_530
1.0,8/20/2024,,150.00,Per Month,Lease/Rental,1.0,60000,customer_530
1.0,8/20/2024,,50.00,Per Month,Damage Waiver,1.0,70000,customer_530
2.0,8/20/2024,,250.00,Per Month,Monitoring,2.0,80000,customer_530
1.0,8/20/2024,,250.00,Per Month,Maintenance Agreements,1.0,90000,customer_530
1.0,8/15/2024,8/29/2024,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_531
1.0,8/15/2024,8/29/2024,150.00,Per Month,Lease/Rental,1.0,20000,customer_531
1.0,8/15/2024,,800.00,,Installation/Service,1.0,30000,customer_531
4.0,8/15/2024,8/29/2024,125.00,Per Month,Monitoring,4.0,40000,customer_531
1.0,8/15/2024,,"1,199.50",Per Month,Lease/Rental,1.0,10000,customer_532
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_532
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_532
1.0,8/15/2024,,600.00,,Installation/Service,1.0,40000,customer_532
1.0,8/15/2024,,250.00,Per Month,Monitoring,1.0,50000,customer_532
1.0,8/15/2024,,"1,199.50",Per Month,Lease/Rental,1.0,60000,customer_532
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_532
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_532
1.0,8/15/2024,,600.00,,Installation/Service,1.0,90000,customer_532
1.0,8/15/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_532
1.0,8/15/2024,,"1,199.50",Per Month,Lease/Rental,1.0,110000,customer_532
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_532
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_532
1.0,8/15/2024,,600.00,,Installation/Service,1.0,140000,customer_532
1.0,8/15/2024,,250.00,Per Month,Monitoring,1.0,150000,customer_532
1.0,8/15/2024,,"1,199.50",Per Month,Lease/Rental,1.0,160000,customer_532
1.0,8/15/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_532
1.0,8/15/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_532
1.0,8/15/2024,,600.00,,Installation/Service,1.0,190000,customer_532
1.0,8/15/2024,,250.00,Per Month,Monitoring,1.0,200000,customer_532
1.0,8/16/2024,,890.00,Per Month,Lease/Rental,1.0,10000,customer_533
1.0,8/16/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_533
1.0,8/16/2024,,800.00,,Installation/Service,1.0,30000,customer_533
1.0,8/16/2024,,125.00,Per Month,Monitoring,1.0,40000,customer_533
1.0,8/16/2024,,75.00,Per Month,Maintenance Agreements,1.0,50000,customer_533
1.0,8/16/2024,,890.00,Per Month,Lease/Rental,1.0,60000,customer_533
1.0,8/16/2024,,159.00,Per Month,Lease/Rental,1.0,70000,customer_533
1.0,8/16/2024,,800.00,,Installation/Service,1.0,80000,customer_533
1.0,8/16/2024,,125.00,Per Month,Monitoring,1.0,90000,customer_533
1.0,8/16/2024,,"1,320.00",Per Month,Lease/Rental,1.0,10000,customer_534
1.0,8/16/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_534
1.0,8/16/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_534
1.0,8/16/2024,,250.00,Per Month,Maintenance Agreements,1.0,40000,customer_534
1.0,8/16/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,50000,customer_534
1.0,8/19/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_535
1.0,8/19/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_535
1.0,8/19/2024,,643.50,,Installation/Service,1.0,30000,customer_535
4.0,8/19/2024,,113.85,Per Month,Monitoring,4.0,40000,customer_535
1.0,8/19/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_536
1.0,8/19/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_536
1.0,8/19/2024,,643.50,,Installation/Service,1.0,30000,customer_536
4.0,8/19/2024,,113.85,Per Month,Monitoring,4.0,40000,customer_536
1.0,8/19/2024,,"1,282.05",Per Month,Lease/Rental,1.0,50000,customer_536
1.0,8/19/2024,,99.00,Per Month,Lease/Rental,1.0,60000,customer_536
1.0,8/19/2024,,643.50,,Installation/Service,1.0,70000,customer_536
4.0,8/19/2024,,113.85,Per Month,Monitoring,4.0,80000,customer_536
1.0,8/29/2024,,300.00,,Installation/Service,0.0,90000,customer_536
1.0,8/20/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_537
1.0,8/20/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_537
1.0,8/20/2024,,643.50,,Installation/Service,1.0,30000,customer_537
4.0,8/20/2024,,237.60,Per Month,Monitoring,4.0,40000,customer_537
1.0,8/16/2024,,"1,643.00",Per Month,Lease/Rental,1.0,10000,customer_538
1.0,8/16/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_538
1.0,8/16/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_538
1.0,8/16/2024,,600.00,,Installation/Service,1.0,40000,customer_538
2.0,8/16/2024,,125.00,Per Month,Monitoring,2.0,50000,customer_538
1.0,8/16/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_538
1.0,8/19/2024,,"1,207.50",Per Month,Lease/Rental,1.0,10000,customer_539
1.0,8/19/2024,,110.25,Per Month,Lease/Rental,1.0,20000,customer_539
1.0,8/19/2024,,525.00,,Installation/Service,1.0,30000,customer_539
4.0,8/19/2024,,137.81,Per Month,Monitoring,4.0,40000,customer_539
1.0,8/19/2024,,105.00,Per Month,Lease/Rental,1.0,50000,customer_539
1.0,8/19/2024,,"1,207.50",Per Month,Lease/Rental,1.0,60000,customer_539
1.0,8/19/2024,,110.25,Per Month,Lease/Rental,1.0,70000,customer_539
1.0,8/19/2024,,525.00,,Installation/Service,1.0,80000,customer_539
4.0,8/19/2024,,137.81,Per Month,Monitoring,4.0,90000,customer_539
1.0,8/19/2024,,105.00,Per Month,Lease/Rental,1.0,100000,customer_539
1.0,8/19/2024,,"1,207.50",Per Month,Lease/Rental,1.0,110000,customer_539
1.0,8/19/2024,,110.25,Per Month,Lease/Rental,1.0,120000,customer_539
1.0,8/19/2024,,525.00,,Installation/Service,1.0,130000,customer_539
4.0,8/19/2024,,137.81,Per Month,Monitoring,4.0,140000,customer_539
1.0,8/19/2024,,105.00,Per Month,Lease/Rental,1.0,150000,customer_539
1.0,8/19/2024,,"1,207.50",Per Month,Lease/Rental,1.0,160000,customer_539
1.0,8/19/2024,,110.25,Per Month,Lease/Rental,1.0,170000,customer_539
1.0,8/19/2024,,525.00,,Installation/Service,1.0,180000,customer_539
4.0,8/19/2024,,137.81,Per Month,Monitoring,4.0,190000,customer_539
1.0,8/19/2024,,105.00,Per Month,Lease/Rental,1.0,200000,customer_539
1.0,8/21/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_540
1.0,8/21/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_540
1.0,8/21/2024,,643.50,,Installation/Service,1.0,30000,customer_540
4.0,8/21/2024,,237.60,Per Month,Monitoring,4.0,40000,customer_540
1.0,8/21/2024,,"1,555.00",Per Month,Lease/Rental,1.0,10000,customer_541
1.0,8/21/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_541
1.0,8/21/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_541
1.0,8/21/2024,,800.00,,Installation/Service,1.0,40000,customer_541
4.0,8/21/2024,,125.00,Per Month,Monitoring,4.0,50000,customer_541
1.0,8/21/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_541
1.0,8/21/2024,,"1,555.00",Per Month,Lease/Rental,1.0,70000,customer_541
1.0,8/21/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_541
1.0,8/21/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_541
1.0,8/21/2024,,800.00,,Installation/Service,1.0,100000,customer_541
4.0,8/21/2024,,125.00,Per Month,Monitoring,4.0,110000,customer_541
1.0,8/21/2024,,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_542
1.0,8/21/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_542
1.0,8/21/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_542
1.0,8/21/2024,,800.00,,Installation/Service,1.0,40000,customer_542
4.0,8/21/2024,,250.00,Per Month,Monitoring,4.0,50000,customer_542
1.0,8/21/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_542
1.0,8/19/2024,,"1,017.00",Per Month,Lease/Rental,1.0,10000,customer_543
1.0,8/19/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_543
1.0,8/19/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_543
1.0,8/19/2024,,600.00,,Installation/Service,1.0,40000,customer_543
1.0,8/19/2024,,250.00,Per Month,Monitoring,1.0,50000,customer_543
1.0,8/19/2024,,"1,017.00",Per Month,Lease/Rental,1.0,60000,customer_543
1.0,8/19/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_543
1.0,8/19/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_543
1.0,8/19/2024,,600.00,,Installation/Service,1.0,90000,customer_543
1.0,8/19/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_543
1.0,8/22/2024,,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_544
1.0,8/22/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_544
1.0,8/22/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_544
1.0,8/22/2024,,800.00,,Installation/Service,1.0,40000,customer_544
4.0,8/22/2024,,250.00,Per Month,Monitoring,4.0,50000,customer_544
1.0,8/22/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_544
1.0,8/22/2024,,"1,373.00",Per Month,Lease/Rental,1.0,70000,customer_544
1.0,8/22/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_544
1.0,8/22/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_544
1.0,8/22/2024,,800.00,,Installation/Service,1.0,100000,customer_544
4.0,8/22/2024,,250.00,Per Month,Monitoring,4.0,110000,customer_544
1.0,8/22/2024,,250.00,Per Month,Maintenance Agreements,1.0,120000,customer_544
1.0,8/22/2024,,"1,373.00",Per Month,Lease/Rental,1.0,130000,customer_544
1.0,8/22/2024,,150.00,Per Month,Lease/Rental,1.0,140000,customer_544
1.0,8/22/2024,,50.00,Per Month,Damage Waiver,1.0,150000,customer_544
1.0,8/22/2024,,800.00,,Installation/Service,1.0,160000,customer_544
4.0,8/22/2024,,250.00,Per Month,Monitoring,4.0,170000,customer_544
1.0,8/22/2024,,250.00,Per Month,Maintenance Agreements,1.0,180000,customer_544
1.0,5/3/2024,,"3,690.00",Per Month,Lease/Rental,1.0,10000,customer_545
1.0,5/3/2024,,100.00,Per Month,Other Rev & Reimbursement,1.0,20000,customer_545
1.0,5/3/2024,,150.00,Per Month,Lease/Rental,1.0,30000,customer_545
1.0,5/3/2024,,50.00,Per Month,Damage Waiver,1.0,40000,customer_545
1.0,5/3/2024,,250.00,Per Month,Maintenance Agreements,1.0,50000,customer_545
1.0,5/3/2024,,800.00,,Installation/Service,1.0,60000,customer_545
1.0,5/3/2024,,"1,500.00",,Installation/Service,1.0,70000,customer_545
1.0,7/3/2024,,"1,000.00",Per Month,Lease/Rental,1.0,10000,customer_546
1.0,7/3/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_546
1.0,7/3/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_546
1.0,7/3/2024,,800.00,Per Month,Installation/Service,1.0,40000,customer_546
2.0,7/3/2024,,175.00,Per Month,Monitoring,2.0,50000,customer_546
1.0,8/2/2024,,"1,467.00",Per Month,Lease/Rental,1.0,10000,customer_547
1.0,8/2/2024,,50.00,Per Month,Damage Waiver,1.0,20000,customer_547
1.0,8/2/2024,,150.00,Per Month,Lease/Rental,1.0,30000,customer_547
1.0,8/2/2024,,250.00,Per Month,Monitoring,1.0,40000,customer_547
1.0,8/2/2024,,600.00,,Installation/Service,1.0,50000,customer_547
1.0,8/2/2024,,"1,467.00",Per Month,Lease/Rental,1.0,60000,customer_547
1.0,8/2/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_547
1.0,8/2/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_547
1.0,8/2/2024,,600.00,,Installation/Service,1.0,90000,customer_547
1.0,8/2/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_547
1.0,8/24/2024,,"1,481.00",Per Month,Lease/Rental,1.0,10000,customer_548
1.0,8/24/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_548
1.0,8/24/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_548
1.0,8/24/2024,,800.00,,Installation/Service,1.0,40000,customer_548
4.0,8/24/2024,,125.00,Per Month,Monitoring,4.0,50000,customer_548
1.0,8/24/2024,,75.00,Per Month,Maintenance Agreements,1.0,60000,customer_548
1.0,8/24/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,70000,customer_548
1.0,8/23/2024,,965.00,Per Month,Lease/Rental,1.0,10000,customer_549
1.0,8/23/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_549
1.0,8/23/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_549
1.0,8/23/2024,,800.00,,Installation/Service,1.0,40000,customer_549
4.0,8/23/2024,,125.00,Per Month,Monitoring,4.0,50000,customer_549
1.0,8/23/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_549
1.0,8/23/2024,,965.00,Per Month,Lease/Rental,1.0,70000,customer_549
1.0,8/23/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_549
1.0,8/23/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_549
1.0,8/23/2024,,800.00,,Installation/Service,1.0,100000,customer_549
4.0,8/23/2024,,125.00,Per Month,Monitoring,4.0,110000,customer_549
1.0,8/23/2024,,250.00,Per Month,Maintenance Agreements,1.0,120000,customer_549
1.0,8/23/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_550
1.0,8/23/2024,,400.00,,Installation/Service,1.0,20000,customer_550
1.0,8/23/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,30000,customer_550
4.0,8/23/2024,,239.50,Per Month,Monitoring,4.0,40000,customer_550
1.0,8/23/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_550
1.0,8/23/2024,,400.00,,Installation/Service,1.0,60000,customer_550
1.0,8/23/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,70000,customer_550
4.0,8/23/2024,,239.50,Per Month,Monitoring,4.0,80000,customer_550
1.0,8/23/2024,,825.00,Per Month,Lease/Rental,1.0,10000,customer_551
1.0,8/23/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_551
1.0,8/23/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_551
1.0,8/23/2024,,600.00,,Installation/Service,1.0,40000,customer_551
1.0,8/23/2024,,250.00,Per Month,Monitoring,1.0,50000,customer_551
1.0,8/23/2024,,825.00,Per Month,Lease/Rental,1.0,60000,customer_551
1.0,8/23/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_551
1.0,8/23/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_551
1.0,8/23/2024,,600.00,,Installation/Service,1.0,90000,customer_551
1.0,8/23/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_551
1.0,8/23/2024,,"1,555.00",Per Month,Lease/Rental,1.0,10000,customer_552
1.0,8/23/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_552
1.0,8/23/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_552
1.0,8/23/2024,,800.00,,Installation/Service,1.0,40000,customer_552
4.0,8/23/2024,,175.00,Per Month,Monitoring,4.0,50000,customer_552
1.0,8/23/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_552
1.0,8/13/2024,,"1,200.00",Per Month,Lease/Rental,1.0,10000,customer_553
1.0,8/13/2024,,600.00,,Installation/Service,1.0,20000,customer_553
1.0,8/13/2024,,250.00,Per Month,Monitoring,1.0,30000,customer_553
1.0,8/13/2024,,50.00,Per Month,Damage Waiver,1.0,40000,customer_553
1.0,8/13/2024,,150.00,Per Month,Lease/Rental,1.0,50000,customer_553
1.0,8/13/2024,,"1,093.00",Per Month,Lease/Rental,1.0,60000,customer_553
1.0,8/13/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_553
1.0,8/13/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_553
1.0,8/13/2024,,600.00,,Installation/Service,1.0,90000,customer_553
1.0,8/13/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_553
1.0,8/13/2024,,"1,360.00",Per Month,Lease/Rental,1.0,110000,customer_553
1.0,8/13/2024,,600.00,,Installation/Service,1.0,120000,customer_553
1.0,8/13/2024,,250.00,Per Month,Monitoring,1.0,130000,customer_553
1.0,8/13/2024,,50.00,Per Month,Damage Waiver,1.0,140000,customer_553
1.0,8/13/2024,,150.00,Per Month,Lease/Rental,1.0,150000,customer_553
1.0,8/13/2024,,"1,093.00",Per Month,Lease/Rental,1.0,160000,customer_553
1.0,8/13/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_553
1.0,8/13/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_553
1.0,8/13/2024,,600.00,,Installation/Service,1.0,190000,customer_553
1.0,8/13/2024,,250.00,Per Month,Monitoring,1.0,200000,customer_553
1.0,8/13/2024,,"1,574.00",Per Month,Lease/Rental,1.0,210000,customer_553
1.0,8/13/2024,,600.00,,Installation/Service,1.0,220000,customer_553
1.0,8/13/2024,,250.00,Per Month,Monitoring,1.0,230000,customer_553
1.0,8/13/2024,,50.00,Per Month,Damage Waiver,1.0,240000,customer_553
1.0,8/13/2024,,150.00,Per Month,Lease/Rental,1.0,250000,customer_553
1.0,9/2/2024,,50.00,,Maintenance Agreements,1.0,260000,customer_553
1.0,8/26/2024,,550.00,Per Month,Lease/Rental,1.0,10000,customer_554
1.0,8/26/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_554
1.0,8/26/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_554
1.0,8/26/2024,,800.00,,Installation/Service,1.0,40000,customer_554
2.0,8/26/2024,,125.00,Per Month,Monitoring,2.0,50000,customer_554
1.0,8/26/2024,,75.00,Per Month,Maintenance Agreements,1.0,60000,customer_554
1.0,8/26/2024,,550.00,Per Month,Lease/Rental,1.0,70000,customer_554
1.0,8/26/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_554
1.0,8/26/2024,,50.00,Per Month,Damage Waiver,1.0,90000,customer_554
1.0,8/26/2024,,800.00,,Installation/Service,1.0,100000,customer_554
2.0,8/26/2024,,125.00,Per Month,Monitoring,2.0,110000,customer_554
1.0,8/26/2024,,75.00,Per Month,Maintenance Agreements,1.0,120000,customer_554
1.0,8/26/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_555
1.0,8/26/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_556
1.0,8/26/2024,,643.50,,Installation/Service,1.0,30000,customer_556
4.0,8/26/2024,,113.85,Per Month,Monitoring,4.0,40000,customer_556
1.0,8/26/2024,,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_557
1.0,8/26/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_557
1.0,8/26/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_557
1.0,8/26/2024,,800.00,,Installation/Service,1.0,40000,customer_557
4.0,8/26/2024,,125.00,Per Month,Monitoring,4.0,50000,customer_557
1.0,8/26/2024,,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_557
1.0,8/5/2024,,0.00,Per Month,Lease/Rental,1.0,10000,customer_558
1.0,8/5/2024,,0.00,,Installation/Service,1.0,20000,customer_558
2.0,8/5/2024,,0.00,Per Month,Monitoring,2.0,30000,customer_558
1.0,8/1/2024,,0.00,Per Month,Lease/Rental,1.0,40000,customer_558
1.0,8/1/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,50000,customer_558
3.0,8/1/2024,,0.00,Per Month,Monitoring,3.0,60000,customer_558
1.0,8/1/2024,,0.00,Per Month,Lease/Rental,1.0,70000,customer_558
4.0,8/1/2024,,0.00,Per Month,Monitoring,4.0,80000,customer_558
1.0,8/1/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,90000,customer_558
1.0,8/1/2024,,0.00,Per Month,Lease/Rental,1.0,100000,customer_558
1.0,8/1/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,110000,customer_558
3.0,8/1/2024,,0.00,Per Month,Monitoring,3.0,120000,customer_558
1.0,8/5/2024,,0.00,Per Month,Lease/Rental,1.0,130000,customer_558
1.0,8/5/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,140000,customer_558
4.0,8/5/2024,,0.00,Per Month,Monitoring,4.0,150000,customer_558
1.0,8/5/2024,,0.00,Per Month,Lease/Rental,1.0,160000,customer_558
1.0,8/5/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,170000,customer_558
4.0,8/5/2024,,0.00,Per Month,Monitoring,4.0,180000,customer_558
1.0,8/5/2024,,0.00,Per Month,Lease/Rental,1.0,190000,customer_558
1.0,8/5/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,200000,customer_558
4.0,8/5/2024,,0.00,Per Month,Monitoring,4.0,210000,customer_558
1.0,8/5/2024,,0.00,Per Month,Lease/Rental,1.0,220000,customer_558
1.0,8/5/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,230000,customer_558
4.0,8/5/2024,,0.00,Per Month,Monitoring,4.0,240000,customer_558
1.0,8/27/2024,,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_559
1.0,8/27/2024,,99.00,Per Month,Lease/Rental,1.0,20000,customer_559
1.0,8/27/2024,,643.50,,Installation/Service,1.0,40000,customer_559
4.0,8/27/2024,,113.85,Per Month,Monitoring,4.0,50000,customer_559
1.0,8/27/2024,,"1,320.00",Per Month,Lease/Rental,1.0,10000,customer_560
1.0,8/27/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_560
1.0,8/27/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_560
1.0,8/27/2024,,800.00,,Installation/Service,1.0,40000,customer_560
4.0,8/27/2024,,125.00,Per Month,Monitoring,4.0,50000,customer_560
1.0,8/27/2024,,"1,320.00",Per Month,Lease/Rental,1.0,60000,customer_560
1.0,8/27/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_560
